pos_x,pos_y,rotation,side,designator,mpn,pack,footprint,value,mount_type
112.79,-65.79,-90.0,top,J1,,,SDF80J,RGBI,tht
123.21,-56.13,90.0,top,J2,,,DSUB-15-HD_Socket_Horizontal_P2.29x2.54mm_EdgePinOffset8.35mm_Housed_MountingHolesOffset10.89mm,VGA OUT,tht
